#<time_stamp>;<sys_call>;<arguments;>
1400712925.43;write;4;98332;12;1
1400712925.54;write;3;113664;1024;0
1400712925.64;write;3;114688;1024;0
1400712925.79;write;3;115712;1024;0
1400712925.9;close;4;1
1400712926.02;read;3;2756;16;0
1400712926.19;open;4;0;0;0;1
1400712926.31;write;4;98344;512;1
1400712926.43;write;4;98856;4;1
1400712926.54;write;4;98860;1024;1
1400712926.66;write;4;99884;4;1
1400712926.76;write;4;99888;4;1
1400712926.86;write;4;99892;1024;1
1400712926.96;write;4;100916;4;1
1400712927.06;read;4;0;0;1
1400712927.16;open;6;0;0;0;2
1400712927.26;close;6;2
1400712927.36;write;4;100920;12;1
1400712927.51;write;3;116736;1024;0
1400712927.61;write;3;117760;1024;0
1400712927.71;write;3;118784;1024;0
1400712927.81;close;4;1
1400712927.96;read;3;2772;16;0
1400712928.06;open;4;0;0;0;1
1400712928.16;write;4;100932;512;1
1400712928.26;write;4;101444;4;1
1400712928.36;write;4;101448;1024;1
1400712928.46;write;4;102472;4;1
1400712928.56;write;4;102476;4;1
1400712928.67;write;4;102480;1024;1
1400712928.78;write;4;103504;4;1
1400712928.88;read;4;0;0;1
1400712928.98;open;6;0;0;0;2
1400712929.12;close;6;2
1400712929.22;write;4;103508;12;1
1400712929.33;write;3;119808;1024;0
1400712929.48;write;3;120832;1024;0
1400712929.58;write;3;121856;1024;0
1400712929.68;close;4;1
1400712929.79;read;3;2788;16;0
1400712929.94;open;4;0;0;0;1
1400712930.04;write;4;103520;512;1
1400712930.16;write;4;104032;4;1
1400712930.27;write;4;104036;1024;1
1400712930.37;write;4;105060;4;1
1400712930.47;write;4;105064;4;1
1400712930.57;write;4;105068;1024;1
1400712930.67;write;4;106092;4;1
1400712930.77;read;4;0;0;1
1400712930.87;open;6;0;0;0;2
1400712931.01;close;6;2
1400712931.11;write;4;106096;12;1
1400712931.21;write;3;122880;1024;0
1400712931.31;write;3;123904;1024;0
1400712931.46;write;3;124928;1024;0
1400712931.56;close;4;1
1400712931.66;read;3;2804;16;0
1400712931.81;open;4;0;0;0;1
1400712931.91;write;4;106108;512;1
1400712932.01;write;4;106620;4;1
1400712932.11;write;4;106624;1024;1
1400712932.25;write;4;107648;4;1
1400712932.35;write;4;107652;4;1
1400712932.45;write;4;107656;1024;1
1400712932.6;write;4;108680;4;1
1400712932.71;read;4;0;0;1
1400712932.82;open;6;0;0;0;2
1400712932.93;close;6;2
1400712933.03;write;4;108684;12;1
1400712933.19;write;3;125952;1024;0
1400712933.31;write;3;126976;1024;0
1400712933.43;write;3;128000;1024;0
1400712933.54;close;4;1
1400712933.71;read;3;2820;16;0
1400712933.82;open;4;0;0;0;1
1400712933.93;write;4;108696;512;1
1400712934.03;write;4;109208;4;1
1400712934.13;write;4;109212;1024;1
1400712934.33;write;4;110236;4;1
1400712934.43;write;4;110240;4;1
1400712934.53;write;4;110244;1024;1
1400712934.63;write;4;111268;4;1
1400712934.73;read;4;0;0;1
1400712934.94;open;6;0;0;0;2
1400712935.04;close;6;2
1400712935.14;write;4;111272;12;1
1400712935.24;write;3;129024;1024;0
1400712935.34;write;3;130048;1024;0
1400712935.44;write;3;131072;1024;0
1400712935.54;close;4;1
1400712935.64;read;3;2836;16;0
1400712935.75;open;4;0;0;0;1
1400712935.85;write;4;111284;512;1
1400712935.95;write;4;111796;4;1
1400712936.07;write;4;111800;1024;1
1400712936.23;write;4;112824;4;1
1400712936.36;write;4;112828;4;1
1400712936.64;write;4;112832;1024;1
1400712936.74;write;4;113856;4;1
1400712936.84;read;4;0;0;1
1400712936.94;open;6;0;0;0;2
1400712937.04;close;6;2
1400712937.12;write;4;113860;12;1
1400712937.22;write;3;132096;1024;0
1400712937.32;write;3;133120;1024;0
1400712937.42;write;3;134144;1024;0
1400712937.52;close;4;1
1400712937.62;read;3;2852;16;0
1400712937.72;open;4;0;0;0;1
1400712937.82;write;4;113872;512;1
1400712937.92;write;4;114384;4;1
1400712938.03;write;4;114388;1024;1
1400712938.12;write;4;115412;4;1
1400712938.22;write;4;115416;4;1
1400712938.33;write;4;115420;1024;1
1400712938.43;write;4;116444;4;1
1400712938.54;read;4;0;0;1
1400712938.64;open;6;0;0;0;2
1400712938.74;close;6;2
1400712938.84;write;4;116448;12;1
1400712938.99;write;3;135168;1024;0
1400712939.11;write;3;136192;1024;0
1400712939.23;write;3;137216;1024;0
1400712939.34;close;4;1
1400712939.46;read;3;2868;16;0
1400712939.58;open;4;0;0;0;1
1400712939.69;write;4;116460;512;1
1400712939.81;write;4;116972;4;1
1400712939.92;write;4;116976;1024;1
1400712940.06;write;4;118000;4;1
1400712940.16;write;4;118004;4;1
1400712940.26;write;4;118008;1024;1
1400712940.36;write;4;119032;4;1
1400712940.46;read;4;0;0;1
1400712940.56;open;6;0;0;0;2
