# MTD Statistics
# ==============
# operation;address (page index for R/W, bloc for E);time taken;energy mem;energy cpu
mtd_write;48936;411.5;7.03665e-05;0.000186409
mtd_write;48937;411.5;7.03665e-05;0.000186409
mtd_write;48938;411.5;7.03665e-05;0.000186409
mtd_write;48939;411.5;7.03665e-05;0.000186409
mtd_write;48940;411.5;7.03665e-05;0.000186409
mtd_write;48941;411.5;7.03665e-05;0.000186409
mtd_write;48942;411.5;7.03665e-05;0.000186409
mtd_write;48943;411.5;7.03665e-05;0.000186409
mtd_write;48944;411.5;7.03665e-05;0.000186409
mtd_write;48945;411.5;7.03665e-05;0.000186409
mtd_write;48946;411.5;7.03665e-05;0.000186409
mtd_write;48947;411.5;7.03665e-05;0.000186409
mtd_write;48948;411.5;7.03665e-05;0.000186409
mtd_write;48949;411.5;7.03665e-05;0.000186409
mtd_write;48950;411.5;7.03665e-05;0.000186409
mtd_write;48951;411.5;7.03665e-05;0.000186409
mtd_write;48952;411.5;7.03665e-05;0.000186409
mtd_write;48953;411.5;7.03665e-05;0.000186409
mtd_write;48954;411.5;7.03665e-05;0.000186409
mtd_write;48955;411.5;7.03665e-05;0.000186409
mtd_write;48956;411.5;7.03665e-05;0.000186409
mtd_write;48957;411.5;7.03665e-05;0.000186409
mtd_write;48958;411.5;7.03665e-05;0.000186409
mtd_write;48959;411.5;7.03665e-05;0.000186409
mtd_write;48832;411.5;7.03665e-05;0.000186409
mtd_write;48833;411.5;7.03665e-05;0.000186409
mtd_write;48834;411.5;7.03665e-05;0.000186409
mtd_write;48835;411.5;7.03665e-05;0.000186409
mtd_write;48836;411.5;7.03665e-05;0.000186409
mtd_write;48837;411.5;7.03665e-05;0.000186409
mtd_write;48838;411.5;7.03665e-05;0.000186409
mtd_write;48839;411.5;7.03665e-05;0.000186409
mtd_write;48840;411.5;7.03665e-05;0.000186409
mtd_write;48841;411.5;7.03665e-05;0.000186409
mtd_write;48842;411.5;7.03665e-05;0.000186409
mtd_write;48843;411.5;7.03665e-05;0.000186409
mtd_write;48844;411.5;7.03665e-05;0.000186409
mtd_write;48845;411.5;7.03665e-05;0.000186409
mtd_write;48846;411.5;7.03665e-05;0.000186409
mtd_write;48847;411.5;7.03665e-05;0.000186409
mtd_write;48848;411.5;7.03665e-05;0.000186409
mtd_write;48849;411.5;7.03665e-05;0.000186409
mtd_write;48850;411.5;7.03665e-05;0.000186409
mtd_write;48851;411.5;7.03665e-05;0.000186409
mtd_write;48852;411.5;7.03665e-05;0.000186409
mtd_write;48853;411.5;7.03665e-05;0.000186409
mtd_write;48854;411.5;7.03665e-05;0.000186409
mtd_write;48855;411.5;7.03665e-05;0.000186409
mtd_write;48856;411.5;7.03665e-05;0.000186409
mtd_write;48857;411.5;7.03665e-05;0.000186409
mtd_write;48858;411.5;7.03665e-05;0.000186409
mtd_write;48859;411.5;7.03665e-05;0.000186409
mtd_write;48860;411.5;7.03665e-05;0.000186409
mtd_write;48861;411.5;7.03665e-05;0.000186409
mtd_write;48862;411.5;7.03665e-05;0.000186409
mtd_write;48863;411.5;7.03665e-05;0.000186409
mtd_write;48864;411.5;7.03665e-05;0.000186409
mtd_write;48865;411.5;7.03665e-05;0.000186409
mtd_write;48866;411.5;7.03665e-05;0.000186409
mtd_write;48867;411.5;7.03665e-05;0.000186409
mtd_write;48868;411.5;7.03665e-05;0.000186409
mtd_write;48869;411.5;7.03665e-05;0.000186409
mtd_write;48870;411.5;7.03665e-05;0.000186409
mtd_write;48871;411.5;7.03665e-05;0.000186409
mtd_write;48872;411.5;7.03665e-05;0.000186409
mtd_write;48873;411.5;7.03665e-05;0.000186409
mtd_write;48874;411.5;7.03665e-05;0.000186409
mtd_write;48875;411.5;7.03665e-05;0.000186409
mtd_write;48876;411.5;7.03665e-05;0.000186409
mtd_write;48877;411.5;7.03665e-05;0.000186409
mtd_write;48878;411.5;7.03665e-05;0.000186409
mtd_write;48879;411.5;7.03665e-05;0.000186409
mtd_write;48880;411.5;7.03665e-05;0.000186409
mtd_write;48881;411.5;7.03665e-05;0.000186409
mtd_write;48882;411.5;7.03665e-05;0.000186409
mtd_write;48883;411.5;7.03665e-05;0.000186409
mtd_write;48884;411.5;7.03665e-05;0.000186409
mtd_write;48885;411.5;7.03665e-05;0.000186409
mtd_write;48886;411.5;7.03665e-05;0.000186409
mtd_write;48887;411.5;7.03665e-05;0.000186409
mtd_write;48888;411.5;7.03665e-05;0.000186409
mtd_write;48889;411.5;7.03665e-05;0.000186409
mtd_write;48890;411.5;7.03665e-05;0.000186409
mtd_write;48891;411.5;7.03665e-05;0.000186409
mtd_write;48892;411.5;7.03665e-05;0.000186409
mtd_write;48893;411.5;7.03665e-05;0.000186409
mtd_write;48894;411.5;7.03665e-05;0.000186409
mtd_write;48895;411.5;7.03665e-05;0.000186409
mtd_write;48768;411.5;7.03665e-05;0.000186409
mtd_write;48769;411.5;7.03665e-05;0.000186409
mtd_write;48770;411.5;7.03665e-05;0.000186409
mtd_write;48771;411.5;7.03665e-05;0.000186409
mtd_write;48772;411.5;7.03665e-05;0.000186409
mtd_write;48773;411.5;7.03665e-05;0.000186409
mtd_write;48774;411.5;7.03665e-05;0.000186409
mtd_write;48775;411.5;7.03665e-05;0.000186409
mtd_write;48776;411.5;7.03665e-05;0.000186409
mtd_write;48777;411.5;7.03665e-05;0.000186409
mtd_write;48778;411.5;7.03665e-05;0.000186409
mtd_write;48779;411.5;7.03665e-05;0.000186409
mtd_write;48780;411.5;7.03665e-05;0.000186409
mtd_write;48781;411.5;7.03665e-05;0.000186409
mtd_write;48782;411.5;7.03665e-05;0.000186409
mtd_write;48783;411.5;7.03665e-05;0.000186409
mtd_write;48784;411.5;7.03665e-05;0.000186409
mtd_write;48785;411.5;7.03665e-05;0.000186409
mtd_write;48786;411.5;7.03665e-05;0.000186409
mtd_write;48787;411.5;7.03665e-05;0.000186409
mtd_write;48788;411.5;7.03665e-05;0.000186409
mtd_write;48789;411.5;7.03665e-05;0.000186409
mtd_write;48790;411.5;7.03665e-05;0.000186409
mtd_write;48791;411.5;7.03665e-05;0.000186409
mtd_write;48792;411.5;7.03665e-05;0.000186409
mtd_write;48793;411.5;7.03665e-05;0.000186409
mtd_write;48794;411.5;7.03665e-05;0.000186409
mtd_write;48795;411.5;7.03665e-05;0.000186409
mtd_write;48796;411.5;7.03665e-05;0.000186409
mtd_write;48797;411.5;7.03665e-05;0.000186409
mtd_write;48798;411.5;7.03665e-05;0.000186409
mtd_write;48799;411.5;7.03665e-05;0.000186409
mtd_write;48800;411.5;7.03665e-05;0.000186409
mtd_write;48801;411.5;7.03665e-05;0.000186409
mtd_write;48802;411.5;7.03665e-05;0.000186409
mtd_write;48803;411.5;7.03665e-05;0.000186409
mtd_write;48804;411.5;7.03665e-05;0.000186409
mtd_write;48805;411.5;7.03665e-05;0.000186409
mtd_write;48806;411.5;7.03665e-05;0.000186409
mtd_write;48807;411.5;7.03665e-05;0.000186409
mtd_write;48808;411.5;7.03665e-05;0.000186409
mtd_write;48809;411.5;7.03665e-05;0.000186409
mtd_write;48810;411.5;7.03665e-05;0.000186409
mtd_write;48811;411.5;7.03665e-05;0.000186409
mtd_write;48812;411.5;7.03665e-05;0.000186409
mtd_write;48813;411.5;7.03665e-05;0.000186409
mtd_write;48814;411.5;7.03665e-05;0.000186409
mtd_write;48815;411.5;7.03665e-05;0.000186409
mtd_write;48816;411.5;7.03665e-05;0.000186409
mtd_write;48817;411.5;7.03665e-05;0.000186409
mtd_write;48818;411.5;7.03665e-05;0.000186409
mtd_write;48819;411.5;7.03665e-05;0.000186409
mtd_write;48820;411.5;7.03665e-05;0.000186409
mtd_write;48821;411.5;7.03665e-05;0.000186409
mtd_write;48822;411.5;7.03665e-05;0.000186409
mtd_write;48823;411.5;7.03665e-05;0.000186409
mtd_write;48824;411.5;7.03665e-05;0.000186409
mtd_write;48825;411.5;7.03665e-05;0.000186409
mtd_write;48826;411.5;7.03665e-05;0.000186409
mtd_write;48827;411.5;7.03665e-05;0.000186409
mtd_write;48828;411.5;7.03665e-05;0.000186409
mtd_write;48829;411.5;7.03665e-05;0.000186409
mtd_write;48830;411.5;7.03665e-05;0.000186409
mtd_write;48831;411.5;7.03665e-05;0.000186409
mtd_write;48704;411.5;7.03665e-05;0.000186409
mtd_write;48705;411.5;7.03665e-05;0.000186409
mtd_write;48706;411.5;7.03665e-05;0.000186409
mtd_write;48707;411.5;7.03665e-05;0.000186409
mtd_write;48708;411.5;7.03665e-05;0.000186409
mtd_write;48709;411.5;7.03665e-05;0.000186409
mtd_write;48710;411.5;7.03665e-05;0.000186409
mtd_write;48711;411.5;7.03665e-05;0.000186409
mtd_write;48712;411.5;7.03665e-05;0.000186409
mtd_write;48713;411.5;7.03665e-05;0.000186409
mtd_write;48714;411.5;7.03665e-05;0.000186409
mtd_write;48715;411.5;7.03665e-05;0.000186409
mtd_write;48716;411.5;7.03665e-05;0.000186409
mtd_write;48717;411.5;7.03665e-05;0.000186409
mtd_write;48718;411.5;7.03665e-05;0.000186409
mtd_write;48719;411.5;7.03665e-05;0.000186409
mtd_write;48720;411.5;7.03665e-05;0.000186409
mtd_write;48721;411.5;7.03665e-05;0.000186409
mtd_write;48722;411.5;7.03665e-05;0.000186409
mtd_write;48723;411.5;7.03665e-05;0.000186409
mtd_write;48724;411.5;7.03665e-05;0.000186409
mtd_write;48725;411.5;7.03665e-05;0.000186409
mtd_write;48726;411.5;7.03665e-05;0.000186409
mtd_write;48727;411.5;7.03665e-05;0.000186409
mtd_write;48728;411.5;7.03665e-05;0.000186409
mtd_write;48729;411.5;7.03665e-05;0.000186409
mtd_write;48730;411.5;7.03665e-05;0.000186409
mtd_write;48731;411.5;7.03665e-05;0.000186409
mtd_write;48732;411.5;7.03665e-05;0.000186409
mtd_write;48733;411.5;7.03665e-05;0.000186409
mtd_write;48734;411.5;7.03665e-05;0.000186409
mtd_write;48735;411.5;7.03665e-05;0.000186409
mtd_write;48736;411.5;7.03665e-05;0.000186409
mtd_write;48737;411.5;7.03665e-05;0.000186409
mtd_write;48738;411.5;7.03665e-05;0.000186409
mtd_write;48739;411.5;7.03665e-05;0.000186409
mtd_write;48740;411.5;7.03665e-05;0.000186409
mtd_write;48741;411.5;7.03665e-05;0.000186409
mtd_write;48742;411.5;7.03665e-05;0.000186409
mtd_write;48743;411.5;7.03665e-05;0.000186409
mtd_write;48744;411.5;7.03665e-05;0.000186409
mtd_write;48745;411.5;7.03665e-05;0.000186409
mtd_write;48746;411.5;7.03665e-05;0.000186409
mtd_write;48747;411.5;7.03665e-05;0.000186409
mtd_write;48748;411.5;7.03665e-05;0.000186409
mtd_write;48749;411.5;7.03665e-05;0.000186409
mtd_write;48750;411.5;7.03665e-05;0.000186409
mtd_write;48751;411.5;7.03665e-05;0.000186409
mtd_write;48752;411.5;7.03665e-05;0.000186409
mtd_write;48753;411.5;7.03665e-05;0.000186409
mtd_write;48754;411.5;7.03665e-05;0.000186409
mtd_write;48755;411.5;7.03665e-05;0.000186409
mtd_write;48756;411.5;7.03665e-05;0.000186409
mtd_write;48757;411.5;7.03665e-05;0.000186409
mtd_write;48758;411.5;7.03665e-05;0.000186409
mtd_write;48759;411.5;7.03665e-05;0.000186409
mtd_write;48760;411.5;7.03665e-05;0.000186409
mtd_write;48761;411.5;7.03665e-05;0.000186409
mtd_write;48762;411.5;7.03665e-05;0.000186409
mtd_write;48763;411.5;7.03665e-05;0.000186409
mtd_write;48764;411.5;7.03665e-05;0.000186409
mtd_write;48765;411.5;7.03665e-05;0.000186409
mtd_write;48766;411.5;7.03665e-05;0.000186409
mtd_write;48767;411.5;7.03665e-05;0.000186409
mtd_write;48640;411.5;7.03665e-05;0.000186409
mtd_write;48641;411.5;7.03665e-05;0.000186409
mtd_write;48642;411.5;7.03665e-05;0.000186409
mtd_write;48643;411.5;7.03665e-05;0.000186409
mtd_write;48644;411.5;7.03665e-05;0.000186409
mtd_write;48645;411.5;7.03665e-05;0.000186409
mtd_write;48646;411.5;7.03665e-05;0.000186409
mtd_write;48647;411.5;7.03665e-05;0.000186409
mtd_write;48648;411.5;7.03665e-05;0.000186409
mtd_write;48649;411.5;7.03665e-05;0.000186409
mtd_write;48650;411.5;7.03665e-05;0.000186409
mtd_write;48651;411.5;7.03665e-05;0.000186409
mtd_write;48652;411.5;7.03665e-05;0.000186409
mtd_write;48653;411.5;7.03665e-05;0.000186409
mtd_write;48654;411.5;7.03665e-05;0.000186409
mtd_write;48655;411.5;7.03665e-05;0.000186409
mtd_write;48656;411.5;7.03665e-05;0.000186409
mtd_write;48657;411.5;7.03665e-05;0.000186409
mtd_write;48658;411.5;7.03665e-05;0.000186409
mtd_write;48659;411.5;7.03665e-05;0.000186409
mtd_write;48660;411.5;7.03665e-05;0.000186409
mtd_write;48661;411.5;7.03665e-05;0.000186409
mtd_write;48662;411.5;7.03665e-05;0.000186409
mtd_write;48663;411.5;7.03665e-05;0.000186409
mtd_write;48664;411.5;7.03665e-05;0.000186409
mtd_write;48665;411.5;7.03665e-05;0.000186409
mtd_write;48666;411.5;7.03665e-05;0.000186409
mtd_write;48667;411.5;7.03665e-05;0.000186409
mtd_write;48668;411.5;7.03665e-05;0.000186409
mtd_write;48669;411.5;7.03665e-05;0.000186409
mtd_write;48670;411.5;7.03665e-05;0.000186409
mtd_write;48671;411.5;7.03665e-05;0.000186409
mtd_write;48672;411.5;7.03665e-05;0.000186409
mtd_write;48673;411.5;7.03665e-05;0.000186409
mtd_write;48674;411.5;7.03665e-05;0.000186409
mtd_write;48675;411.5;7.03665e-05;0.000186409
mtd_write;48676;411.5;7.03665e-05;0.000186409
mtd_write;48677;411.5;7.03665e-05;0.000186409
mtd_write;48678;411.5;7.03665e-05;0.000186409
mtd_write;48679;411.5;7.03665e-05;0.000186409
mtd_write;48680;411.5;7.03665e-05;0.000186409
mtd_write;48681;411.5;7.03665e-05;0.000186409
mtd_write;48682;411.5;7.03665e-05;0.000186409
mtd_write;48683;411.5;7.03665e-05;0.000186409
mtd_write;48684;411.5;7.03665e-05;0.000186409
mtd_write;48685;411.5;7.03665e-05;0.000186409
mtd_write;48686;411.5;7.03665e-05;0.000186409
mtd_write;48687;411.5;7.03665e-05;0.000186409
mtd_write;48688;411.5;7.03665e-05;0.000186409
mtd_write;48689;411.5;7.03665e-05;0.000186409
mtd_write;48690;411.5;7.03665e-05;0.000186409
mtd_write;48691;411.5;7.03665e-05;0.000186409
mtd_write;48692;411.5;7.03665e-05;0.000186409
mtd_write;48693;411.5;7.03665e-05;0.000186409
mtd_write;48694;411.5;7.03665e-05;0.000186409
mtd_write;48695;411.5;7.03665e-05;0.000186409
mtd_write;48696;411.5;7.03665e-05;0.000186409
mtd_write;48697;411.5;7.03665e-05;0.000186409
mtd_write;48698;411.5;7.03665e-05;0.000186409
mtd_write;48699;411.5;7.03665e-05;0.000186409
mtd_write;48700;411.5;7.03665e-05;0.000186409
mtd_write;48701;411.5;7.03665e-05;0.000186409
mtd_write;48702;411.5;7.03665e-05;0.000186409
mtd_write;48703;411.5;7.03665e-05;0.000186409
mtd_write;48576;411.5;7.03665e-05;0.000186409
mtd_write;48577;411.5;7.03665e-05;0.000186409
mtd_write;48578;411.5;7.03665e-05;0.000186409
mtd_write;48579;411.5;7.03665e-05;0.000186409
mtd_write;48580;411.5;7.03665e-05;0.000186409
mtd_write;48581;411.5;7.03665e-05;0.000186409
mtd_write;48582;411.5;7.03665e-05;0.000186409
mtd_write;48583;411.5;7.03665e-05;0.000186409
mtd_write;48584;411.5;7.03665e-05;0.000186409
mtd_write;48585;411.5;7.03665e-05;0.000186409
mtd_write;48586;411.5;7.03665e-05;0.000186409
mtd_write;48587;411.5;7.03665e-05;0.000186409
mtd_write;48588;411.5;7.03665e-05;0.000186409
mtd_write;48589;411.5;7.03665e-05;0.000186409
mtd_write;48590;411.5;7.03665e-05;0.000186409
mtd_write;48591;411.5;7.03665e-05;0.000186409
mtd_write;48592;411.5;7.03665e-05;0.000186409
mtd_write;48593;411.5;7.03665e-05;0.000186409
mtd_write;48594;411.5;7.03665e-05;0.000186409
mtd_write;48595;411.5;7.03665e-05;0.000186409
mtd_write;48596;411.5;7.03665e-05;0.000186409
mtd_write;48597;411.5;7.03665e-05;0.000186409
mtd_write;48598;411.5;7.03665e-05;0.000186409
mtd_write;48599;411.5;7.03665e-05;0.000186409
mtd_write;48600;411.5;7.03665e-05;0.000186409
mtd_write;48601;411.5;7.03665e-05;0.000186409
mtd_write;48602;411.5;7.03665e-05;0.000186409
mtd_write;48603;411.5;7.03665e-05;0.000186409
mtd_write;48604;411.5;7.03665e-05;0.000186409
mtd_write;48605;411.5;7.03665e-05;0.000186409
mtd_write;48606;411.5;7.03665e-05;0.000186409
mtd_write;48607;411.5;7.03665e-05;0.000186409
mtd_write;48608;411.5;7.03665e-05;0.000186409
mtd_write;48609;411.5;7.03665e-05;0.000186409
mtd_write;48610;411.5;7.03665e-05;0.000186409
mtd_write;48611;411.5;7.03665e-05;0.000186409
mtd_write;48612;411.5;7.03665e-05;0.000186409
mtd_write;48613;411.5;7.03665e-05;0.000186409
mtd_write;48614;411.5;7.03665e-05;0.000186409
mtd_write;48615;411.5;7.03665e-05;0.000186409
mtd_write;48616;411.5;7.03665e-05;0.000186409
mtd_write;48617;411.5;7.03665e-05;0.000186409
mtd_write;48618;411.5;7.03665e-05;0.000186409
mtd_write;48619;411.5;7.03665e-05;0.000186409
mtd_write;48620;411.5;7.03665e-05;0.000186409
mtd_write;48621;411.5;7.03665e-05;0.000186409
mtd_write;48622;411.5;7.03665e-05;0.000186409
mtd_write;48623;411.5;7.03665e-05;0.000186409
mtd_write;48624;411.5;7.03665e-05;0.000186409
mtd_write;48625;411.5;7.03665e-05;0.000186409
mtd_write;48626;411.5;7.03665e-05;0.000186409
mtd_write;48627;411.5;7.03665e-05;0.000186409
mtd_write;48628;411.5;7.03665e-05;0.000186409
mtd_write;48629;411.5;7.03665e-05;0.000186409
mtd_write;48630;411.5;7.03665e-05;0.000186409
mtd_write;48631;411.5;7.03665e-05;0.000186409
mtd_write;48632;411.5;7.03665e-05;0.000186409
mtd_write;48633;411.5;7.03665e-05;0.000186409
mtd_write;48634;411.5;7.03665e-05;0.000186409
mtd_write;48635;411.5;7.03665e-05;0.000186409
mtd_write;48636;411.5;7.03665e-05;0.000186409
mtd_write;48637;411.5;7.03665e-05;0.000186409
mtd_write;48638;411.5;7.03665e-05;0.000186409
mtd_write;48639;411.5;7.03665e-05;0.000186409
mtd_write;48512;411.5;7.03665e-05;0.000186409
mtd_write;48513;411.5;7.03665e-05;0.000186409
mtd_write;48514;411.5;7.03665e-05;0.000186409
mtd_write;48515;411.5;7.03665e-05;0.000186409
mtd_write;48516;411.5;7.03665e-05;0.000186409
mtd_write;48517;411.5;7.03665e-05;0.000186409
mtd_write;48518;411.5;7.03665e-05;0.000186409
mtd_write;48519;411.5;7.03665e-05;0.000186409
mtd_write;48520;411.5;7.03665e-05;0.000186409
mtd_write;48521;411.5;7.03665e-05;0.000186409
mtd_write;48522;411.5;7.03665e-05;0.000186409
mtd_write;48523;411.5;7.03665e-05;0.000186409
mtd_write;48524;411.5;7.03665e-05;0.000186409
mtd_write;48525;411.5;7.03665e-05;0.000186409
mtd_write;48526;411.5;7.03665e-05;0.000186409
mtd_write;48527;411.5;7.03665e-05;0.000186409
mtd_write;48528;411.5;7.03665e-05;0.000186409
mtd_write;48529;411.5;7.03665e-05;0.000186409
mtd_write;48530;411.5;7.03665e-05;0.000186409
mtd_write;48531;411.5;7.03665e-05;0.000186409
mtd_write;48532;411.5;7.03665e-05;0.000186409
mtd_write;48533;411.5;7.03665e-05;0.000186409
mtd_write;48534;411.5;7.03665e-05;0.000186409
mtd_write;48535;411.5;7.03665e-05;0.000186409
mtd_write;48536;411.5;7.03665e-05;0.000186409
mtd_write;48537;411.5;7.03665e-05;0.000186409
mtd_write;48538;411.5;7.03665e-05;0.000186409
mtd_write;48539;411.5;7.03665e-05;0.000186409
mtd_write;48540;411.5;7.03665e-05;0.000186409
mtd_write;48541;411.5;7.03665e-05;0.000186409
mtd_write;48542;411.5;7.03665e-05;0.000186409
mtd_write;48543;411.5;7.03665e-05;0.000186409
mtd_write;48544;411.5;7.03665e-05;0.000186409
mtd_write;48545;411.5;7.03665e-05;0.000186409
mtd_write;48546;411.5;7.03665e-05;0.000186409
mtd_write;48547;411.5;7.03665e-05;0.000186409
mtd_write;48548;411.5;7.03665e-05;0.000186409
mtd_write;48549;411.5;7.03665e-05;0.000186409
mtd_write;48550;411.5;7.03665e-05;0.000186409
mtd_write;48551;411.5;7.03665e-05;0.000186409
mtd_write;48552;411.5;7.03665e-05;0.000186409
mtd_write;48553;411.5;7.03665e-05;0.000186409
mtd_write;48554;411.5;7.03665e-05;0.000186409
mtd_write;48555;411.5;7.03665e-05;0.000186409
mtd_write;48556;411.5;7.03665e-05;0.000186409
mtd_write;48557;411.5;7.03665e-05;0.000186409
mtd_write;48558;411.5;7.03665e-05;0.000186409
mtd_write;48559;411.5;7.03665e-05;0.000186409
mtd_write;48560;411.5;7.03665e-05;0.000186409
mtd_write;48561;411.5;7.03665e-05;0.000186409
mtd_write;48562;411.5;7.03665e-05;0.000186409
mtd_write;48563;411.5;7.03665e-05;0.000186409
mtd_write;48564;411.5;7.03665e-05;0.000186409
mtd_write;48565;411.5;7.03665e-05;0.000186409
mtd_write;48566;411.5;7.03665e-05;0.000186409
mtd_write;48567;411.5;7.03665e-05;0.000186409
mtd_write;48568;411.5;7.03665e-05;0.000186409
mtd_write;48569;411.5;7.03665e-05;0.000186409
mtd_write;48570;411.5;7.03665e-05;0.000186409
mtd_write;48571;411.5;7.03665e-05;0.000186409
mtd_write;48572;411.5;7.03665e-05;0.000186409
mtd_write;48573;411.5;7.03665e-05;0.000186409
mtd_write;48574;411.5;7.03665e-05;0.000186409
mtd_write;48575;411.5;7.03665e-05;0.000186409
mtd_write;48448;411.5;7.03665e-05;0.000186409
mtd_write;48449;411.5;7.03665e-05;0.000186409
mtd_write;48450;411.5;7.03665e-05;0.000186409
mtd_write;48451;411.5;7.03665e-05;0.000186409
mtd_write;48452;411.5;7.03665e-05;0.000186409
mtd_write;48453;411.5;7.03665e-05;0.000186409
mtd_write;48454;411.5;7.03665e-05;0.000186409
mtd_write;48455;411.5;7.03665e-05;0.000186409
mtd_write;48456;411.5;7.03665e-05;0.000186409
mtd_write;48457;411.5;7.03665e-05;0.000186409
mtd_write;48458;411.5;7.03665e-05;0.000186409
mtd_write;48459;411.5;7.03665e-05;0.000186409
mtd_write;48460;411.5;7.03665e-05;0.000186409
mtd_write;48461;411.5;7.03665e-05;0.000186409
mtd_write;48462;411.5;7.03665e-05;0.000186409
mtd_write;48463;411.5;7.03665e-05;0.000186409
mtd_write;48464;411.5;7.03665e-05;0.000186409
mtd_write;48465;411.5;7.03665e-05;0.000186409
mtd_write;48466;411.5;7.03665e-05;0.000186409
mtd_write;48467;411.5;7.03665e-05;0.000186409
mtd_write;48468;411.5;7.03665e-05;0.000186409
mtd_write;48469;411.5;7.03665e-05;0.000186409
mtd_write;48470;411.5;7.03665e-05;0.000186409
mtd_write;48471;411.5;7.03665e-05;0.000186409
mtd_write;48472;411.5;7.03665e-05;0.000186409
mtd_write;48473;411.5;7.03665e-05;0.000186409
mtd_write;48474;411.5;7.03665e-05;0.000186409
mtd_write;48475;411.5;7.03665e-05;0.000186409
mtd_write;48476;411.5;7.03665e-05;0.000186409
mtd_write;48477;411.5;7.03665e-05;0.000186409
mtd_write;48478;411.5;7.03665e-05;0.000186409
mtd_write;48479;411.5;7.03665e-05;0.000186409
mtd_write;48480;411.5;7.03665e-05;0.000186409
mtd_write;48481;411.5;7.03665e-05;0.000186409
mtd_write;48482;411.5;7.03665e-05;0.000186409
mtd_write;48483;411.5;7.03665e-05;0.000186409
mtd_write;48484;411.5;7.03665e-05;0.000186409
mtd_write;48485;411.5;7.03665e-05;0.000186409
mtd_write;48486;411.5;7.03665e-05;0.000186409
mtd_write;48487;411.5;7.03665e-05;0.000186409
mtd_write;48488;411.5;7.03665e-05;0.000186409
mtd_write;48489;411.5;7.03665e-05;0.000186409
mtd_write;48490;411.5;7.03665e-05;0.000186409
mtd_write;48491;411.5;7.03665e-05;0.000186409
mtd_write;48492;411.5;7.03665e-05;0.000186409
mtd_write;48493;411.5;7.03665e-05;0.000186409
mtd_write;48494;411.5;7.03665e-05;0.000186409
mtd_write;48495;411.5;7.03665e-05;0.000186409
mtd_write;48496;411.5;7.03665e-05;0.000186409
mtd_write;48497;411.5;7.03665e-05;0.000186409
mtd_write;48498;411.5;7.03665e-05;0.000186409
mtd_write;48499;411.5;7.03665e-05;0.000186409
mtd_write;48500;411.5;7.03665e-05;0.000186409
mtd_write;48501;411.5;7.03665e-05;0.000186409
mtd_write;48502;411.5;7.03665e-05;0.000186409
mtd_write;48503;411.5;7.03665e-05;0.000186409
mtd_write;48504;411.5;7.03665e-05;0.000186409
mtd_write;48505;411.5;7.03665e-05;0.000186409
mtd_write;48506;411.5;7.03665e-05;0.000186409
mtd_write;48507;411.5;7.03665e-05;0.000186409
mtd_write;48508;411.5;7.03665e-05;0.000186409
mtd_write;48509;411.5;7.03665e-05;0.000186409
mtd_write;48510;411.5;7.03665e-05;0.000186409
mtd_write;48511;411.5;7.03665e-05;0.000186409
mtd_write;48384;411.5;7.03665e-05;0.000186409
mtd_write;48385;411.5;7.03665e-05;0.000186409
mtd_write;48386;411.5;7.03665e-05;0.000186409
mtd_write;48387;411.5;7.03665e-05;0.000186409
mtd_write;48388;411.5;7.03665e-05;0.000186409
mtd_write;48389;411.5;7.03665e-05;0.000186409
mtd_write;48390;411.5;7.03665e-05;0.000186409
mtd_write;48391;411.5;7.03665e-05;0.000186409
mtd_write;48392;411.5;7.03665e-05;0.000186409
mtd_write;48393;411.5;7.03665e-05;0.000186409
mtd_write;48394;411.5;7.03665e-05;0.000186409
mtd_write;48395;411.5;7.03665e-05;0.000186409
mtd_write;48396;411.5;7.03665e-05;0.000186409
mtd_write;48397;411.5;7.03665e-05;0.000186409
mtd_write;48398;411.5;7.03665e-05;0.000186409
mtd_write;48399;411.5;7.03665e-05;0.000186409
mtd_write;48400;411.5;7.03665e-05;0.000186409
mtd_write;48401;411.5;7.03665e-05;0.000186409
mtd_write;48402;411.5;7.03665e-05;0.000186409
mtd_write;48403;411.5;7.03665e-05;0.000186409
mtd_write;48404;411.5;7.03665e-05;0.000186409
mtd_write;48405;411.5;7.03665e-05;0.000186409
mtd_write;48406;411.5;7.03665e-05;0.000186409
mtd_write;48407;411.5;7.03665e-05;0.000186409
mtd_write;48408;411.5;7.03665e-05;0.000186409
mtd_write;48409;411.5;7.03665e-05;0.000186409
mtd_write;48410;411.5;7.03665e-05;0.000186409
mtd_write;48411;411.5;7.03665e-05;0.000186409
mtd_write;48412;411.5;7.03665e-05;0.000186409
mtd_write;48413;411.5;7.03665e-05;0.000186409
mtd_write;48414;411.5;7.03665e-05;0.000186409
mtd_write;48415;411.5;7.03665e-05;0.000186409
mtd_write;48416;411.5;7.03665e-05;0.000186409
mtd_write;48417;411.5;7.03665e-05;0.000186409
mtd_write;48418;411.5;7.03665e-05;0.000186409
mtd_write;48419;411.5;7.03665e-05;0.000186409
mtd_write;48420;411.5;7.03665e-05;0.000186409
mtd_write;48421;411.5;7.03665e-05;0.000186409
mtd_write;48422;411.5;7.03665e-05;0.000186409
mtd_write;48423;411.5;7.03665e-05;0.000186409
mtd_write;48424;411.5;7.03665e-05;0.000186409
mtd_write;48425;411.5;7.03665e-05;0.000186409
mtd_write;48426;411.5;7.03665e-05;0.000186409
mtd_write;48427;411.5;7.03665e-05;0.000186409
