# MTD Statistics
# ==============
# operation;address (page index for R/W, bloc for E);time taken;energy mem;energy cpu
mtd_write;50414;411.5;7.03665e-05;0.000186409
mtd_write;50415;411.5;7.03665e-05;0.000186409
mtd_write;50416;411.5;7.03665e-05;0.000186409
mtd_write;50417;411.5;7.03665e-05;0.000186409
mtd_write;50418;411.5;7.03665e-05;0.000186409
mtd_write;50419;411.5;7.03665e-05;0.000186409
mtd_write;50420;411.5;7.03665e-05;0.000186409
mtd_write;50421;411.5;7.03665e-05;0.000186409
mtd_write;50422;411.5;7.03665e-05;0.000186409
mtd_write;50423;411.5;7.03665e-05;0.000186409
mtd_write;50424;411.5;7.03665e-05;0.000186409
mtd_write;50425;411.5;7.03665e-05;0.000186409
mtd_write;50426;411.5;7.03665e-05;0.000186409
mtd_write;50427;411.5;7.03665e-05;0.000186409
mtd_write;50428;411.5;7.03665e-05;0.000186409
mtd_write;50429;411.5;7.03665e-05;0.000186409
mtd_write;50430;411.5;7.03665e-05;0.000186409
mtd_write;50431;411.5;7.03665e-05;0.000186409
mtd_write;50304;411.5;7.03665e-05;0.000186409
mtd_write;50305;411.5;7.03665e-05;0.000186409
mtd_write;50306;411.5;7.03665e-05;0.000186409
mtd_write;50307;411.5;7.03665e-05;0.000186409
mtd_write;50308;411.5;7.03665e-05;0.000186409
mtd_write;50309;411.5;7.03665e-05;0.000186409
mtd_write;50310;411.5;7.03665e-05;0.000186409
mtd_write;50311;411.5;7.03665e-05;0.000186409
mtd_write;50312;411.5;7.03665e-05;0.000186409
mtd_write;50313;411.5;7.03665e-05;0.000186409
mtd_write;50314;411.5;7.03665e-05;0.000186409
mtd_write;50315;411.5;7.03665e-05;0.000186409
mtd_write;50316;411.5;7.03665e-05;0.000186409
mtd_write;50317;411.5;7.03665e-05;0.000186409
mtd_write;50318;411.5;7.03665e-05;0.000186409
mtd_write;50319;411.5;7.03665e-05;0.000186409
mtd_write;50320;411.5;7.03665e-05;0.000186409
mtd_write;50321;411.5;7.03665e-05;0.000186409
mtd_write;50322;411.5;7.03665e-05;0.000186409
mtd_write;50323;411.5;7.03665e-05;0.000186409
mtd_write;50324;411.5;7.03665e-05;0.000186409
mtd_write;50325;411.5;7.03665e-05;0.000186409
mtd_write;50326;411.5;7.03665e-05;0.000186409
mtd_write;50327;411.5;7.03665e-05;0.000186409
mtd_write;50328;411.5;7.03665e-05;0.000186409
mtd_write;50329;411.5;7.03665e-05;0.000186409
mtd_write;50330;411.5;7.03665e-05;0.000186409
mtd_write;50331;411.5;7.03665e-05;0.000186409
mtd_write;50332;411.5;7.03665e-05;0.000186409
mtd_write;50333;411.5;7.03665e-05;0.000186409
mtd_write;50334;411.5;7.03665e-05;0.000186409
mtd_write;50335;411.5;7.03665e-05;0.000186409
mtd_write;50336;411.5;7.03665e-05;0.000186409
mtd_write;50337;411.5;7.03665e-05;0.000186409
mtd_write;50338;411.5;7.03665e-05;0.000186409
mtd_write;50339;411.5;7.03665e-05;0.000186409
mtd_write;50340;411.5;7.03665e-05;0.000186409
mtd_write;50341;411.5;7.03665e-05;0.000186409
mtd_write;50342;411.5;7.03665e-05;0.000186409
mtd_write;50343;411.5;7.03665e-05;0.000186409
mtd_write;50344;411.5;7.03665e-05;0.000186409
mtd_write;50345;411.5;7.03665e-05;0.000186409
